28BE58761C33E474CE6D2F0CA246881B	http://wenda.so.com/q/1378415330070075
C1281AF58D76AD2ADDD2712A8099DE27	http://www.sohu.com/a/162870849_118540
20FC944C01C29BC150CA489E4CCCFCEB	http://www.sohu.com/a/164486334_99927738
6F8774668AF60AFD32A26EF0C9D93A3B	https://baike.so.com/doc/6694373-6908281.html
B769716C9FC42C3D24690F0C87E7F5AD	http://www.sohu.com/a/113344149_454385
81D685E64F27993DDFB699572DCF8B07	https://baike.so.com/doc/6024581-6237578.html
F0B52CF5827FE5B56DECCA6B974192C8	http://video.tudou.com/v/XMTc5MTkzNzQwMA==.html
C5008466084325DBCACB6DF54D95B51D	https://baike.so.com/doc/7705714-7979809.html
ADEE89E4BBA50927AE0D5CF718188500	http://video.tudou.com/v/XMjQ0MDcxOTc4NA==.html
AA007CB42E568292DBEE1AC10C12093A	https://baike.so.com/doc/4479038-4688109.html
5BCF7CC288A433795B95BC0F52372F2C	https://baike.so.com/doc/4267571-4470436.html
2AD1340D7656F70D3383E883C67EE035	http://www.gamersky.com/ent/201709/955263_2.shtml
7F0E4246ABD81313AA965A026175D66D	https://baike.so.com/doc/3491323-3673028.html
F3CCC27E1073F9B8FA93331870085A56	http://news.163.com/17/0502/07/CJDQ7E4300014AEE.html
10E9CD2A99CF881268A833BC91A289E0	http://manhua.fzdm.com/51/496/index_3.html
17E00BBDA7F4B6AF0C55B5D8336A7E86	https://baike.so.com/doc/6009689-6222675.html
79306A7CE5E05C4B2AD7A77E4BEE9EAA	http://news.163.com/17/0920/01/CUO6SK67000187VI.html
A28D6C4B69EDF182E90AE2F49E9BCB80	http://news.163.com/15/0807/09/B0DG1NR400014AED.html
120C8F21079852F4F32469237BE39036	http://www.sohu.com/a/196965945_751660
48B55C6A1226B8E761BB80531EB9C6EA	http://www.gamersky.com/Soft/201111/31390.shtml
7743FDBAA811900E883AC689829C1DD2	http://www.sohu.com/a/198911330_403320
81F57D27323BB0545751ACE635B67EC3	http://video.tudou.com/v/XMTc5NjMyNzc0MA==.html
3033E7C7116280EBD78D96CEFB1E6478	http://news.163.com/16/1109/15/C5EKSHRQ00014AEE_all.html
DB666347B4C37E18FADA20853A968C65	http://news.163.com/13/0402/03/8RE60EKQ00014AED.html
E6D4F60EDD4F53811AAB8E157BC0F66A	https://baike.so.com/doc/2084426-2205017.html
91CEEA3D93449725215FE5B6A0F719AB	http://mini.eastday.com/a/170410050324650.html
C16602DE19EBA5BA5C85CB3C8B9920B9	https://baike.so.com/doc/1375276-24969062.html
6B0F21B55B8E0BF10ECCB7E9EDFC4AC3	http://video.tudou.com/v/XMjI1OTUzNjE4OA==.html
08B1D7B286EE73A2F095776F8F287924	http://www.sohu.com/a/167063657_679186
F5055E923BD6763A2A3C7351F9EED095	http://news.163.com/15/0523/10/AQ9TCCRP00014JB5.html
2522D34E72DCB0DFD7A6C5C27B84C3EC	http://manhua.fzdm.com/22/124-134/index_59.html
817355C3FA4B28FF12513B3E2DE86C75	http://www.sohu.com/a/196494142_657211
68CDB960E4882AFBDFCC88ECD15272D7	http://www.sohu.com/a/165798049_500120
A58335F6152AE213F784272DE4C15C55	https://baike.so.com/doc/24835972-25770056.html
D95EEB0A4867F5F64C2BA414C520FD2C	https://baike.so.com/doc/1920928-2032301.html
23B7C230BE621022850E10CAFA973F12	http://video.tudou.com/v/XMTc4NjQwMjYwOA==.html
4AFBB681AB1C36A501DEE6E2C1FDC2EE	http://www.sohu.com/a/168556852_455313
F2CFBD57F7BDEB5537DA52E61941CB3A	https://baike.so.com/doc/16957423-17508888.html
F3FC83B53FDE818A324B5BDCAC30E41E	http://money.163.com/13/1230/16/9HBUFL7B00254TFQ.html
FC90C46FADCE502ADF452386CE5522DE	http://www.biquge5.com/4_4042/1743521.html
A2FB9580754716AA8E048D20D2261FDC	https://baike.so.com/doc/6914126-7135990.html
6141EB1008B35C018DFF74A284576876	https://baike.so.com/doc/3382385-3560696.html
1A3C0EA26673C0351C59DC8F619ACFA4	https://baike.so.com/doc/6985998-7208749.html
A19303CF3008BA082C195C58B7EBD955	http://news.163.com/10/0603/07/6885MILL000146BC.html
D6E6DBCB0E6804D3BAECF41C37E3004E	http://www.sohu.com/a/126124581_377540
401BFF6F7236ACF1A59B016CF486FC31	https://baike.so.com/doc/5327029-27190936.html
DE0AADB8265D5196A00EBE8C4762A649	http://www.biquge5.com/2_2975/1390661_3.html
1F23DD4A893FEA5FF788D92F4519E1E6	http://video.tudou.com/v/XMjQ0MTU1NDYyOA==.html
0F13C3132FE1723011CBCE558EEB81AB	http://mini.eastday.com/a/171009172625124.html
BEAA3AC9FFE9395B94C956B7BA95FFD1	http://news.163.com/14/1106/09/AABVH24700014AED.html
B5B9976E0B58819F17922A1E2D11DE4B	http://wenda.so.com/q/1484206626723464
15000EC177253947D01B5BA46486344D	http://www.gamersky.com/Soft/200310/851.shtml
D11B6A809856A0DC5396D22CE2DEE18E	http://news.163.com/16/0407/07/BK1I3PG300014JB6.html
02A5169E2379A553D1AFAE5567D1827F	http://www.gamersky.com/handbook/201709/954053_4.shtml
0BFEFCBB677B1FD84C33A76AEDC9415B	http://manhua.fzdm.com/141/65/index_4.html
FE78AC1025DE1C52FE12C4A4A43F3B30	http://manhua.fzdm.com/23/20/index_15.html
3A2B1EB67EAE919EE94BB55415A784AD	http://www.sohu.com/a/199615270_99985875
