8F26852746E69371D4CF32D075630705	https://baike.so.com/doc/6581702-6795470.html
3EA3C6A9D3EDF07003E28DDA7F2676C3	http://mini.eastday.com/a/171008030946172.html
4921AF8648D3C1E01EECF32136A4CB59	http://www.gamersky.com/handbook/201512/690977.shtml
786F0DA616E73D041A13F31658CF1341	http://wenda.so.com/q/1353951254121366
C7C336945263FF688836C89012563228	http://www.sohu.com/a/165696508_158209
39C7C540A490EBE38C6FC5F2BCD1B104	http://news.163.com/11/0804/08/7AJN3KOU00014AEE.html
C8FA0FE55339842F4C971CC6276C4F9C	http://video.tudou.com/v/XMTc4NjU2NjYwNA==.html
E2BBDDCC6AA93A8BD7ECF861A40A0399	https://baike.so.com/doc/7897156-8171251.html
842492409CD75C260F3D00861C3DCC4F	http://video.tudou.com/v/XMjA0NzQwNDQ2NA==.html
9AD2D2BBF3F12DECE9CEBC555CCEDB60	http://sports.eastday.com/a/170612110053928248874.html
2B22BFACDB18F0D9BD152317F9944490	http://news.163.com/14/0806/08/A2V0QEE900014JB6_all.html
BC14B2B49DCE78CFF1272B4DD98CBB8C	http://mini.eastday.com/a/171020195757477.html
0A82ED1C1B7006D9ADE749D3DC1A9BD7	http://mini.eastday.com/a/171021163921924.html
BC7E9D644BFC941211C4ADBB570121B2	http://news.163.com/17/0706/20/COMJGSOG00018AOR.html
0D9394E4B79DBB375B0CBBA705D03A0D	https://baike.so.com/doc/24519502-25376474.html
74917345C5AC3DE8118B2E8AC7E71C05	http://video.tudou.com/v/XMjQxNDkxNDA1Ng==.html
04FAF5137281F46683A0F96CC9626422	http://www.biquge5.com/25_25010/11127195_2.html
EA8F9FD9C0C1B9A9A7898636EE89DD00	http://mini.eastday.com/a/170611164320642.html
43F1494523EBC8E4660BC92B9D7D56E0	https://baike.so.com/doc/7293551-7523078.html
6CF1638DC3217F28E30F2EBC9AA67488	http://www.biquge5.com/16_16220/7776414.html
B647C8EC4F5827E46423F375295181B7	http://news.163.com/15/0416/05/ANA4766U00014AED.html
8DDABE2F80B9A8045C8A7AD3B0581922	http://video.tudou.com/v/XMjExMTM2NDEyMA==.html
02044A7DDC250DA2A2F8255B1C9FB006	http://news.163.com/15/0308/21/AK7EP2GM00014AEE.html
86342E48F9D92F71A698CAFBD0606031	http://mini.eastday.com/a/170927193853674.html
